Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-3992.495	-4252.395	259.8997	1.777526	0.5126533	0.582138	0.417862	1.712535
6	-3990.614	-4250.276	259.6619	1.755661	0.577626	0.748803	0.251197	1.823051
12	-3993.609	-4254.108	260.4984	2.226183	0.4988016	0.670964	0.329036	0.8500195
18	-3996.678	-4257.256	260.578	2.237464	0.4334981	0.656977	0.343023	0.8767456
24	-3992.312	-4252.663	260.3514	2.268017	0.5514464	0.656977	0.343023	0.8750164
30	-3994.934	-4255.331	260.3965	2.163582	0.5563121	0.744471	0.255529	0.9330151
36	-3997.941	-4258.351	260.4094	2.154362	0.521192	0.700185	0.299815	0.9866653
42	-3975.023	-4235.501	260.4784	2.123554	0.4842468	0.682096	0.317904	1.009424
48	-3986.48	-4247.02	260.5395	2.15742	0.4842468	0.688991	0.311009	0.9101732
54	-4004.775	-4265.43	260.6548	2.25636	0.3800622	0.744142	0.255858	0.8839722
60	-3981.46	-4242.051	260.5907	2.222329	0.4073797	0.744142	0.255858	0.9338433
66	-3992.447	-4252.909	260.4613	2.16518	0.5207501	0.674456	0.325544	0.9215531
72	-3997.071	-4257.434	260.3623	2.16518	0.472949	0.572719	0.427281	1.09862
78	-4011.697	-4271.905	260.2084	2.166833	0.5818782	0.572719	0.427281	1.078642
84	-4016.536	-4277.019	260.483	2.093758	0.4386625	0.617563	0.382437	1.108908
90	-3983.395	-4244.009	260.6141	2.13415	0.3976689	0.654706	0.345294	1.019454
96	-3984.509	-4244.91	260.4009	2.142461	0.5055735	0.679219	0.320781	1.03202
102	-3989.616	-4250.108	260.4926	2.088692	0.4840309	0.640813	0.359187	1.030084
108	-3979.414	-4239.666	260.2522	2.012109	0.5826721	0.695702	0.304298	1.177294
114	-3985.481	-4245.667	260.186	1.960685	0.4821713	0.613623	0.386377	1.403716
120	-3995.576	-4255.477	259.9013	2.086837	0.7487308	0.710505	0.289495	1.221373
126	-3979.244	-4239.503	260.2591	2.086837	0.5835073	0.710505	0.289495	1.103493
132	-3980.647	-4240.671	260.0243	2.158309	0.6776388	0.66387	0.33613	1.131592
138	-3976.645	-4237.085	260.4396	2.079909	0.4566173	0.670612	0.329388	1.131592
144	-3986.377	-4246.804	260.4272	2.079909	0.4566173	0.686306	0.313694	1.142709
150	-3991.333	-4251.607	260.2739	2.1832	0.5889863	0.675868	0.324132	0.9891531
156	-3992.498	-4252.798	260.2998	2.1832	0.5716187	0.675868	0.324132	0.9891531
162	-3989.504	-4249.883	260.379	2.15214	0.5737761	0.663534	0.336466	0.9356828
168	-3984.94	-4245.378	260.4375	2.21867	0.4946041	0.641844	0.358156	0.9356828
174	-3978.438	-4238.823	260.3854	2.21161	0.5684258	0.641844	0.358156	0.8708239
180	-3977.031	-4237.43	260.3993	2.145603	0.5684258	0.669377	0.330623	0.9295126
186	-3993.239	-4253.847	260.6076	2.218091	0.4150704	0.708721	0.291279	0.9040973
192	-3999.75	-4260.217	260.4663	2.21038	0.5408105	0.714417	0.285583	0.8254826
198	-3994.19	-4254.517	260.3268	2.271142	0.5622674	0.599045	0.400955	0.8806991
204	-3984.544	-4244.963	260.419	2.252523	0.5413108	0.655066	0.344934	0.8310633
210	-3997.202	-4257.65	260.4489	2.216853	0.5438809	0.655066	0.344934	0.8332438
216	-3997.4	-4257.739	260.3392	2.266017	0.5438809	0.614477	0.385523	0.9045605
222	-3994.417	-4254.963	260.5464	2.233551	0.4868634	0.694867	0.305133	0.8051385
228	-4004.819	-4265.234	260.4156	2.18272	0.5103991	0.696208	0.303792	0.9691856
234	-4005.543	-4265.086	259.5424	1.662026	0.5096805	0.768645	0.231355	2.038471
240	-3992.805	-4252.583	259.7772	1.783874	0.5518507	0.646282	0.353718	1.750613
246	-3986.051	-4246.085	260.0337	1.832075	0.4903256	0.676785	0.323215	1.603942
252	-3991.162	-4251.159	259.9973	1.832075	0.5724314	0.669742	0.330258	1.535092
258	-3993.082	-4253.017	259.9345	1.872779	0.5724314	0.682852	0.317148	1.551433
